Time	AutoCorrelation
25.000000	-0.001778
25.100000	-0.001699
25.200000	-0.001410
25.300000	-0.001153
25.400000	-0.000884
25.500000	-0.000682
25.600000	-0.000490
25.700000	-0.000393
25.800000	-0.000313
25.900000	0.000064
26.000000	0.000249
26.100000	0.000424
26.200000	0.000653
26.300000	0.000822
26.400000	0.000918
26.500000	0.000833
26.600000	0.000684
26.700000	0.000653
26.800000	0.000579
26.900000	0.000713
27.000000	0.000939
27.100000	0.000983
27.200000	0.000948
27.300000	0.000796
27.400000	0.000653
27.500000	0.000461
27.600000	0.000167
27.700000	-0.000033
27.800000	-0.000357
27.900000	-0.000532
28.000000	-0.000985
28.100000	-0.001464
28.200000	-0.001901
28.300000	-0.002235
28.400000	-0.002589
28.500000	-0.002959
28.600000	-0.003151
28.700000	-0.003332
28.800000	-0.003545
28.900000	-0.003758
29.000000	-0.003983
29.100000	-0.004049
29.200000	-0.004172
29.300000	-0.004127
29.400000	-0.003875
29.500000	-0.003563
29.600000	-0.003411
29.700000	-0.003233
29.800000	-0.002989
29.900000	-0.002771
30.000000	-0.002746
30.100000	-0.002672
30.200000	-0.002483
30.300000	-0.002281
30.400000	-0.002153
30.500000	-0.002043
30.600000	-0.001926
30.700000	-0.001838
30.800000	-0.001823
30.900000	-0.001783
31.000000	-0.001786
31.100000	-0.001669
31.200000	-0.001437
31.300000	-0.001353
31.400000	-0.001206
31.500000	-0.001119
31.600000	-0.000936
31.700000	-0.000697
31.800000	-0.000496
31.900000	-0.000224
32.000000	-0.000057
32.100000	0.000175
32.200000	0.000557
32.300000	0.000915
32.400000	0.001313
32.500000	0.001623
32.600000	0.001827
32.700000	0.001969
32.800000	0.002187
32.900000	0.002132
33.000000	0.002075
33.100000	0.002008
33.200000	0.002112
33.300000	0.002136
33.400000	0.002155
33.500000	0.002313
33.600000	0.002431
33.700000	0.002495
33.800000	0.002746
33.900000	0.002951
34.000000	0.003242
34.100000	0.003431
34.200000	0.003604
34.300000	0.003823
34.400000	0.003885
34.500000	0.004190
34.600000	0.004413
34.700000	0.004726
34.800000	0.004853
34.900000	0.004942
35.000000	0.004886
35.100000	0.004804
35.200000	0.004641
35.300000	0.004553
35.400000	0.004565
35.500000	0.004624
35.600000	0.004650
35.700000	0.004581
35.800000	0.004401
35.900000	0.004190
36.000000	0.004131
36.100000	0.004216
36.200000	0.004451
36.300000	0.004616
36.400000	0.004764
36.500000	0.005064
36.600000	0.005189
36.700000	0.005349
36.800000	0.005338
36.900000	0.005420
37.000000	0.005384
37.100000	0.005299
37.200000	0.005506
37.300000	0.005772
37.400000	0.006010
37.500000	0.006364
37.600000	0.006883
37.700000	0.007301
37.800000	0.007632
37.900000	0.007881
38.000000	0.008031
38.100000	0.008120
38.200000	0.008166
38.300000	0.008120
38.400000	0.007950
38.500000	0.007985
38.600000	0.008036
38.700000	0.008128
38.800000	0.008173
38.900000	0.008351
39.000000	0.008448
39.100000	0.008565
39.200000	0.008581
39.300000	0.008650
39.400000	0.008573
39.500000	0.008426
39.600000	0.008255
39.700000	0.007978
39.800000	0.007721
39.900000	0.007500
40.000000	0.007113
40.100000	0.006641
40.200000	0.006134
40.300000	0.005806
40.400000	0.005772
40.500000	0.005691
40.600000	0.005594
40.700000	0.005395
40.800000	0.005248
40.900000	0.005068
41.000000	0.005084
41.100000	0.005033
41.200000	0.004889
41.300000	0.004765
41.400000	0.004771
41.500000	0.004873
41.600000	0.004692
41.700000	0.004589
41.800000	0.004452
41.900000	0.004173
42.000000	0.003970
42.100000	0.003705
42.200000	0.003577
42.300000	0.003463
42.400000	0.003327
42.500000	0.003107
42.600000	0.002925
42.700000	0.002715
42.800000	0.002520
42.900000	0.002246
43.000000	0.001855
43.100000	0.001793
43.200000	0.001813
43.300000	0.001839
43.400000	0.001661
43.500000	0.001422
43.600000	0.001243
43.700000	0.000994
43.800000	0.000809
43.900000	0.000875
44.000000	0.000853
44.100000	0.000807
44.200000	0.000731
44.300000	0.000506
44.400000	0.000420
44.500000	0.000210
44.600000	-0.000152
44.700000	-0.000681
44.800000	-0.001192
44.900000	-0.001513
45.000000	-0.002005
45.100000	-0.002365
45.200000	-0.002699
45.300000	-0.003088
45.400000	-0.003244
45.500000	-0.003550
45.600000	-0.003786
45.700000	-0.003932
45.800000	-0.003954
45.900000	-0.004038
46.000000	-0.004094
46.100000	-0.004167
46.200000	-0.004306
46.300000	-0.004533
46.400000	-0.004852
46.500000	-0.005168
46.600000	-0.005524
46.700000	-0.005598
46.800000	-0.005805
46.900000	-0.005963
47.000000	-0.006313
47.100000	-0.006720
47.200000	-0.007118
47.300000	-0.007587
47.400000	-0.008208
47.500000	-0.008565
47.600000	-0.009078
47.700000	-0.009389
47.800000	-0.009766
47.900000	-0.010213
48.000000	-0.010437
48.100000	-0.010772
48.200000	-0.010951
48.300000	-0.011022
48.400000	-0.010983
48.500000	-0.011021
48.600000	-0.011080
48.700000	-0.011058
48.800000	-0.011095
48.900000	-0.011238
49.000000	-0.011184
49.100000	-0.011174
49.200000	-0.011043
49.300000	-0.010995
49.400000	-0.010893
49.500000	-0.010765
49.600000	-0.010703
49.700000	-0.010483
49.800000	-0.010311
49.900000	-0.010163
