ProtocolTime	Work

5	1.415163
10	2.953276
15	4.477298
20	6.061629
25	7.619982
30	9.076251
35	10.651102
40	12.198220
45	13.691666
50	15.299926
55	16.705645
60	18.267388
65	19.884270
70	21.313997
75	22.922226
80	24.447164
85	25.771869
90	27.451364
95	28.858332
100	30.516122
105	32.110121
110	33.576742
115	35.201638
120	36.731200
125	38.024188
130	39.791394
135	41.303096
140	42.711094
145	44.214530
150	45.790713
155	47.277364
160	48.806175
165	50.411369
170	51.786221
175	53.563108
180	55.110527
185	56.372432
190	57.791633
195	59.446826
200	61.345686
