Time	AutoCorrelation

0.000000	1.000632
0.100000	0.341725
0.200000	0.115691
0.300000	0.038959
0.400000	0.013596
0.500000	0.005850
0.600000	0.001685
0.700000	0.001624
0.800000	0.002037
0.900000	0.000774
1.000000	-0.001572
1.100000	-0.000361
1.200000	-0.000416
1.300000	0.000671
1.400000	0.000710
1.500000	0.001658
1.600000	-0.000265
1.700000	0.000887
1.800000	0.000094
1.900000	-0.001473
2.000000	-0.000736
2.100000	-0.000172
2.200000	-0.001282
2.300000	-0.001694
2.400000	-0.002476
2.500000	-0.000707
2.600000	0.000792
2.700000	0.001333
2.800000	0.001906
2.900000	0.000686
3.000000	-0.000729
3.100000	-0.001836
3.200000	-0.002086
3.300000	-0.000793
3.400000	0.000731
3.500000	0.001404
3.600000	0.001341
3.700000	0.000659
3.800000	0.000727
3.900000	0.000508
4.000000	0.000200
4.100000	-0.000838
4.200000	0.000160
4.300000	0.000970
4.400000	0.001314
4.500000	0.001597
4.600000	0.000438
4.700000	0.001405
4.800000	-0.000391
4.900000	-0.001318
5.000000	-0.001339
5.100000	0.000276
5.200000	0.000243
5.300000	0.000385
5.400000	0.000439
5.500000	-0.000267
5.600000	0.000046
5.700000	0.000003
5.800000	-0.000637
5.900000	-0.002103
6.000000	-0.000795
6.100000	-0.000808
6.200000	0.000482
6.300000	0.000475
6.400000	0.000401
6.500000	-0.000007
6.600000	0.000624
6.700000	-0.000538
6.800000	-0.000559
6.900000	0.001577
7.000000	0.000191
7.100000	0.000559
7.200000	0.002445
7.300000	0.001701
7.400000	0.002348
7.500000	0.001214
7.600000	0.000813
7.700000	-0.000041
7.800000	0.000907
7.900000	-0.000518
8.000000	-0.001204
8.100000	-0.000108
8.200000	-0.000433
8.300000	-0.002031
8.400000	-0.000191
8.500000	-0.000129
8.600000	-0.000872
8.700000	-0.000066
8.800000	0.002525
8.900000	0.002902
9.000000	0.002493
9.100000	0.002795
9.200000	0.000518
9.300000	0.000079
9.400000	-0.000744
9.500000	0.000525
9.600000	0.000042
9.700000	-0.000107
9.800000	0.000589
9.900000	0.000895
10.000000	0.001275
10.100000	0.001740
10.200000	0.001384
10.300000	0.000930
10.400000	0.001146
10.500000	0.000058
10.600000	0.000532
10.700000	0.000006
10.800000	-0.000399
10.900000	0.000099
11.000000	0.000280
11.100000	0.000208
11.200000	-0.000513
11.300000	-0.000785
11.400000	0.000301
11.500000	0.002067
11.600000	0.000117
11.700000	-0.000221
11.800000	-0.001764
11.900000	-0.001291
12.000000	-0.000601
12.100000	-0.001674
12.200000	-0.001590
12.300000	-0.001699
12.400000	-0.002585
12.500000	-0.001530
12.600000	-0.000089
12.700000	0.000801
12.800000	-0.000511
12.900000	0.000163
13.000000	-0.001566
13.100000	-0.002615
13.200000	-0.000699
13.300000	0.000134
13.400000	0.002073
13.500000	0.001465
13.600000	-0.000185
13.700000	0.000716
13.800000	-0.000048
13.900000	-0.000607
14.000000	-0.001149
14.100000	0.000692
14.200000	-0.000141
14.300000	0.000789
14.400000	0.001173
14.500000	0.000249
14.600000	0.000194
14.700000	0.001249
14.800000	-0.000091
14.900000	-0.000861
15.000000	0.000673
15.100000	0.000076
15.200000	-0.000455
15.300000	0.001252
15.400000	0.000084
15.500000	-0.000438
15.600000	-0.000170
15.700000	-0.000145
15.800000	-0.000017
15.900000	0.000738
16.000000	-0.000411
16.100000	0.000468
16.200000	0.000567
16.300000	-0.001842
16.400000	-0.003007
16.500000	-0.002174
16.600000	-0.001311
16.700000	0.000233
16.800000	0.000842
16.900000	0.001197
17.000000	0.000994
17.100000	0.000240
17.200000	0.000001
17.300000	-0.000115
17.400000	-0.000641
17.500000	-0.001747
17.600000	-0.001420
17.700000	-0.000370
17.800000	-0.000356
17.900000	0.000813
18.000000	0.000917
18.100000	-0.001573
18.200000	-0.001347
18.300000	-0.000192
18.400000	-0.000811
18.500000	-0.001188
18.600000	-0.001326
18.700000	-0.001266
18.800000	-0.001264
18.900000	-0.001034
19.000000	-0.001022
19.100000	-0.000561
19.200000	0.000262
19.300000	0.001627
19.400000	-0.000373
19.500000	-0.003293
19.600000	-0.001481
19.700000	-0.000556
19.800000	0.000316
19.900000	-0.000387
20.000000	-0.000026
20.100000	0.000894
20.200000	0.001451
20.300000	0.003381
20.400000	0.003178
20.500000	0.001064
20.600000	0.000067
20.700000	-0.000625
20.800000	-0.000035
20.900000	-0.000702
21.000000	0.000060
21.100000	0.000306
21.200000	-0.001076
21.300000	-0.000582
21.400000	-0.001348
21.500000	-0.000321
21.600000	-0.000944
21.700000	0.000610
21.800000	0.000871
21.900000	0.001350
22.000000	0.000702
22.100000	-0.000629
22.200000	-0.000632
22.300000	-0.000017
22.400000	0.000098
22.500000	0.001065
22.600000	0.000305
22.700000	-0.000481
22.800000	0.000097
22.900000	-0.000208
23.000000	0.001010
23.100000	-0.000059
23.200000	-0.001567
23.300000	-0.001878
23.400000	-0.002278
23.500000	-0.002603
23.600000	-0.000751
23.700000	-0.000849
23.800000	0.000060
23.900000	-0.000446
24.000000	-0.000104
24.100000	0.000573
24.200000	0.000672
24.300000	0.002109
24.400000	0.001901
24.500000	0.000679
24.600000	-0.001261
24.700000	0.000232
24.800000	0.000632
24.900000	-0.000043
25.000000	-0.000715
25.100000	-0.000889
25.200000	-0.000632
25.300000	0.000067
25.400000	0.000367
25.500000	0.001514
25.600000	0.001278
25.700000	0.000383
25.800000	0.001191
25.900000	-0.001829
26.000000	-0.001534
26.100000	-0.001245
26.200000	-0.000489
26.300000	-0.000149
26.400000	-0.000346
26.500000	-0.000160
26.600000	-0.000752
26.700000	-0.001042
26.800000	-0.001200
26.900000	0.000521
27.000000	-0.001006
27.100000	-0.000689
27.200000	-0.001227
27.300000	-0.000102
27.400000	-0.002275
27.500000	-0.002666
27.600000	-0.002021
27.700000	-0.001842
27.800000	-0.000537
27.900000	-0.001439
28.000000	-0.000770
28.100000	-0.000272
28.200000	-0.000290
28.300000	0.000723
28.400000	0.000264
28.500000	-0.000516
28.600000	0.000371
28.700000	-0.001119
28.800000	-0.001477
28.900000	-0.001959
