ProtocolTime	Work

10	6030.245427
60	1467.757082
110	1210.536094
160	1313.831346
210	1275.246722
260	1307.806812
310	1223.106332
360	1293.496531
410	1206.405205
460	1258.197927
510	1328.158504
560	1101.139235
610	1121.256698
660	1093.383256
710	1167.000931
760	1317.766320
810	1389.912831
860	1219.738458
910	1242.216043
960	989.346189
1010	1189.710864
1060	1258.637470
1110	1269.265026
1160	1134.504940
1210	1221.418582
1260	1454.705276
1310	1244.434562
1360	1406.616414
1410	1387.558204
1460	1325.387904
1510	1306.603372
1560	1204.768636
1610	1361.225087
1660	1174.558648
1710	1320.656636
1760	1307.518854
1810	1442.141639
1860	1267.859977
1910	1311.842980
1960	1289.964795
2010	1312.331874
2060	1254.881215
2110	1274.837256
2160	1328.199282
2210	1125.926373
2260	1120.110740
2310	1046.746734
2360	1212.630458
2410	1237.737456
2460	1472.733175
2510	1263.970538
2560	1558.989664
2610	1213.269627
2660	1233.636618
2710	1598.904563
2760	1282.451836
2810	1071.248367
2860	1409.672016
2910	1380.059728
2960	1394.621604
3010	1303.476498
3060	1313.315605
3110	1418.822581
3160	1274.334825
3210	1068.215083
3260	1616.955338
3310	1283.024405
3360	1087.117001
3410	1328.635797
3460	1328.606784
3510	1326.647353
3560	1277.257323
3610	1121.012549
3660	1474.267292
3710	1507.396914
3760	922.592516
3810	1267.778640
3860	1438.120804
3910	1592.965849
3960	802.988424
4010	1542.092012
4060	1183.267972
4110	1542.994822
4160	1192.695271
4210	1453.803211
4260	1365.552755
4310	1309.547701
4360	1327.164637
4410	1314.904939
4460	1000.232014
4510	1243.698172
4560	905.934367
4610	1393.199347
4660	1140.593744
4710	1073.129503
4760	1298.226622
4810	1557.432370
4860	1113.099779
4910	914.162334
4960	1304.570431
