ProtocolTime	Work

10	9327.744911
60	4463.973694
110	4756.447799
160	5866.345012
210	5119.283774
260	5272.258825
310	4670.806383
360	5159.102374
410	4710.087762
460	4038.385616
510	4694.898200
560	4548.186840
610	5009.511305
660	4846.153256
710	5333.365416
760	4996.885116
810	4958.472050
860	5214.812873
910	4706.907418
960	5150.662771
1010	5192.017309
1060	5339.116923
1110	4954.517998
1160	4883.810924
1210	4835.748172
1260	6071.041917
1310	4993.313835
1360	5737.929156
1410	5014.203536
1460	4529.437795
1510	4831.729251
1560	4966.801505
1610	4679.111661
1660	5309.150754
1710	4851.028836
1760	5365.711117
1810	5190.420317
1860	5080.199277
1910	5140.219727
1960	5089.196693
2010	5357.046074
2060	5719.815456
2110	4370.125509
2160	4538.590947
2210	5239.736734
2260	5025.313708
2310	4983.918228
2360	5202.082532
2410	4617.995387
2460	5538.891456
2510	5159.779271
2560	5226.841161
2610	5576.223355
2660	5115.544204
2710	4602.123684
2760	5689.067389
2810	5757.482334
2860	4713.233554
2910	5042.478723
2960	5133.996355
3010	5734.778894
3060	5021.645707
3110	4877.709738
3160	5108.113483
3210	4883.723882
3260	5137.379213
3310	5268.014353
3360	4781.325548
3410	5416.902772
3460	5486.238601
3510	5426.753658
3560	5687.234660
3610	5598.500436
3660	5490.054181
3710	4709.792052
3760	5392.458184
3810	4669.132464
3860	5250.357517
3910	5832.949795
3960	5312.168759
4010	6008.821831
4060	6153.273585
4110	5989.332035
4160	5872.196973
4210	4757.180188
4260	4878.580352
4310	5876.693017
4360	5840.269676
4410	5093.273436
4460	5062.759700
4510	5325.687789
4560	5567.626722
4610	5098.503628
4660	5780.519028
4710	6146.317440
4760	4585.457259
4810	5412.303989
4860	5149.703255
4910	5104.667125
4960	5818.924007
