ProtocolTime	Work

10	4910.330478
60	323.594503
110	170.656448
160	168.286411
210	153.372119
260	149.760573
310	156.425550
360	144.862603
410	135.715659
460	145.994026
510	178.022952
560	133.807622
610	154.176567
660	161.699488
710	147.260638
760	128.318853
810	140.136362
860	136.248963
910	139.559765
960	136.249039
1010	135.898714
1060	96.804678
1110	148.446230
1160	138.504608
1210	145.688645
1260	148.141971
1310	134.211023
1360	129.028266
1410	129.314636
1460	161.461466
1510	176.902713
1560	166.311138
1610	161.398239
1660	147.666995
1710	171.421694
1760	135.513818
1810	124.722979
1860	86.338240
1910	188.358074
1960	168.900974
2010	144.179373
2060	139.300828
2110	191.418585
2160	150.325229
2210	140.940246
2260	129.502277
2310	111.437163
2360	158.903847
2410	119.516220
2460	201.162212
2510	140.160548
2560	139.122456
2610	111.718440
2660	182.009621
2710	190.960411
2760	197.921038
2810	170.550925
2860	47.549199
2910	153.070254
2960	195.948365
3010	171.939597
3060	107.444349
3110	227.418120
3160	181.364755
3210	190.255216
3260	207.095854
3310	147.407067
3360	166.092602
3410	68.163374
3460	215.482093
3510	182.978521
3560	182.462926
3610	146.884111
3660	154.824278
3710	131.454542
3760	156.995826
3810	181.857906
3860	101.058966
3910	83.745830
3960	75.677354
4010	137.502879
4060	189.674804
4110	177.445524
4160	65.829224
4210	184.081508
4260	150.312427
4310	61.073534
4360	214.788150
4410	134.294164
4460	118.468116
4510	157.831168
4560	84.683604
4610	232.143273
4660	146.317694
4710	197.706782
4760	331.463763
4810	209.141487
4860	114.799400
4910	261.524039
4960	95.142024
