ProtocolTime	Work

5	2.093571
10	4.181600
15	6.398951
20	8.515449
25	10.638371
30	12.952626
35	15.110775
40	17.228425
45	19.282560
50	21.564922
55	23.662653
60	25.768662
65	27.995536
70	30.086666
75	32.445812
80	34.641925
85	36.594605
90	38.763516
95	40.835134
100	43.335059
105	45.105529
110	47.657899
115	49.928016
120	51.451287
125	53.858879
130	56.135112
135	58.489046
140	60.398146
145	62.517560
150	64.590541
155	66.604147
160	69.029753
165	71.169938
170	73.459154
175	75.713501
180	77.606516
185	79.789549
190	82.154310
195	84.095963
200	86.129233
