ProtocolTime	Work

5	193.298523
15	584.739772
25	977.812854
35	1373.726050
45	1747.573799
55	2154.441801
65	2530.717332
75	2943.360929
85	3319.213518
95	3718.672400
105	4125.342382
115	4511.290187
125	4908.260065
135	5302.023758
145	5681.740172
155	6078.912247
165	6449.073843
175	6859.580275
185	7234.550498
195	7662.402598
