ProtocolTime	Work

5	8893.680335
15	2908.474097
25	1755.849529
35	1252.999782
45	992.517730
55	824.539277
65	706.817824
75	614.100217
85	541.234486
95	489.837725
105	439.147474
115	387.656252
125	347.849292
135	338.263524
145	316.165044
155	320.578207
165	288.542161
175	295.043301
185	246.280050
195	249.589026
