ProtocolTime	Work

5	7680.000000
15	2560.000000
25	1536.000000
35	1097.142857
45	853.333333
55	698.181818
65	590.769231
75	512.000000
85	451.764706
95	404.210526
105	365.714286
115	333.913043
125	307.200000
135	284.444444
145	264.827586
155	247.741935
165	232.727273
175	219.428571
185	207.567568
195	196.923077
