Time	Work

5.000000	16.215904
15.000000	5.310088
25.000000	3.142126
35.000000	2.290374
45.000000	1.833348
55.000000	1.478443
65.000000	1.214100
75.000000	1.084059
85.000000	0.958292
95.000000	0.842716
105.000000	0.755074
115.000000	0.677903
125.000000	0.633236
135.000000	0.556176
145.000000	0.532763
155.000000	0.484098
165.000000	0.387902
175.000000	0.454819
185.000000	0.419688
195.000000	0.393962
