ProtocolTime	Work

5	15360.000000
15	5120.000000
25	3072.000000
35	2194.285714
45	1706.666667
55	1396.363636
65	1181.538462
75	1024.000000
85	903.529412
95	808.421053
105	731.428571
115	667.826087
125	614.400000
135	568.888889
145	529.655172
155	495.483871
165	465.454545
175	438.857143
185	415.135135
195	393.846154
