Time	Work

5.000000	16.012952
15.000000	5.212164
25.000000	3.185004
35.000000	2.235593
45.000000	1.738876
55.000000	1.454329
65.000000	1.247072
75.000000	1.077719
85.000000	0.884015
95.000000	0.834396
105.000000	0.768214
115.000000	0.702317
125.000000	0.631582
135.000000	0.597466
145.000000	0.563782
155.000000	0.529874
165.000000	0.508486
175.000000	0.482267
185.000000	0.416534
195.000000	0.435731
