Time	Work

5.000000	16.281213
15.000000	5.351646
25.000000	3.217434
35.000000	2.274798
45.000000	1.814365
55.000000	1.441367
65.000000	1.236031
75.000000	1.089404
85.000000	0.932507
95.000000	0.903569
105.000000	0.734772
115.000000	0.707677
125.000000	0.658320
135.000000	0.622467
145.000000	0.575105
155.000000	0.571897
165.000000	0.494233
175.000000	0.491763
185.000000	0.443189
195.000000	0.424753
