Time	Work

5.000000	14.685376
15.000000	4.973968
25.000000	2.919600
35.000000	2.092971
45.000000	1.670648
55.000000	1.306286
65.000000	1.148234
75.000000	0.995424
85.000000	0.875457
95.000000	0.742233
105.000000	0.664329
115.000000	0.640150
125.000000	0.610878
135.000000	0.565314
145.000000	0.507435
155.000000	0.487994
165.000000	0.458340
175.000000	0.435676
185.000000	0.425566
195.000000	0.378666
