ProtocolTime	Work

5	5.737787
10	11.833866
15	17.843638
20	24.119606
25	30.266895
30	36.329470
35	42.563968
40	48.181783
45	54.518445
50	60.715226
55	67.150020
60	72.709200
65	79.420127
70	85.351309
75	91.364020
80	97.184666
85	103.102642
90	109.657625
95	116.299864
100	121.675135
105	127.845329
110	134.267374
115	140.626289
120	146.416918
125	152.268441
130	158.069713
135	164.410567
140	170.184195
145	176.388006
150	183.823898
155	189.160963
160	195.989901
165	202.356246
170	207.803200
175	213.532509
180	221.041750
185	226.149303
190	231.403006
195	237.996945
200	244.323650
