ProtocolTime	Work

5	0.302755
10	0.609319
15	0.913005
20	1.223341
25	1.527947
30	1.837098
35	2.149688
40	2.448475
45	2.753713
50	3.065737
55	3.361187
60	3.671876
65	3.982069
70	4.296579
75	4.588883
80	4.897500
85	5.198917
90	5.503104
95	5.824551
100	6.117635
105	6.434360
110	6.720783
115	7.042240
120	7.356321
125	7.651224
130	7.958397
135	8.262597
140	8.570021
145	8.882927
150	9.178915
155	9.504323
160	9.804706
165	10.113332
170	10.408188
175	10.733181
180	11.018612
185	11.324880
190	11.625120
195	11.931025
200	12.261489
