ProtocolTime	Work

5	0.145978
10	0.295006
15	0.452834
20	0.611403
25	0.754561
30	0.912710
35	1.078927
40	1.212947
45	1.367455
50	1.527886
55	1.671064
60	1.839112
65	1.977492
70	2.153106
75	2.295870
80	2.438994
85	2.597095
90	2.730055
95	2.892704
100	3.038465
105	3.222697
110	3.334191
115	3.491159
120	3.683309
125	3.811716
130	3.955654
135	4.112408
140	4.269910
145	4.446243
150	4.566746
155	4.730052
160	4.895980
165	5.048920
170	5.185388
175	5.354028
180	5.498429
185	5.649734
190	5.802307
195	5.940049
200	6.118579
