Time	Work

10.000000	858.337988
15.000000	676.899527
20.000000	604.175752
25.000000	580.631280
30.000000	576.997069
35.000000	595.953527
40.000000	665.211922
45.000000	685.569790
50.000000	713.854341
55.000000	742.987433
60.000000	765.575313
65.000000	841.455738
70.000000	890.798079
75.000000	931.535273
80.000000	978.643199
85.000000	1005.217998
90.000000	1086.698948
95.000000	1162.681199
100.000000	1141.790444
105.000000	1214.152374
