ProtocolTime	Work

5	272.756282
15	831.491450
25	1388.324576
35	1934.776419
45	2493.274134
55	3038.143281
65	3595.442766
75	4128.810655
85	4700.132056
95	5252.733157
105	5804.581295
115	6353.976573
125	6921.638139
135	7480.776572
145	8054.500461
155	8602.562515
165	9127.745153
175	9682.594322
185	10285.727227
195	10834.406703
