ProtocolTime	Work

5	0.203903
10	0.413997
15	0.644905
20	0.861389
25	1.062030
30	1.286432
35	1.512959
40	1.720973
45	1.931538
50	2.149441
55	2.371401
60	2.585539
65	2.803262
70	2.994595
75	3.229732
80	3.443077
85	3.669125
90	3.849896
95	4.135769
100	4.308907
105	4.501352
110	4.733836
115	4.952667
120	5.169471
125	5.394671
130	5.579715
135	5.815411
140	6.051206
145	6.270006
150	6.474686
155	6.724550
160	6.926046
165	7.116430
170	7.307257
175	7.564500
180	7.767003
185	7.945388
190	8.175761
195	8.413075
200	8.681971
