ProtocolTime	Work

5	60.871620
10	31.477667
15	22.297744
20	17.950024
25	15.559532
30	14.461053
35	13.687918
40	13.598651
45	13.299690
50	13.319636
55	13.638534
60	13.893239
65	13.919483
70	14.487297
75	14.756074
80	15.185772
85	15.656405
90	17.055694
95	17.225550
100	17.344745
105	18.658019
110	18.310523
115	19.183540
120	19.930339
125	20.682914
130	21.653414
135	21.571919
140	22.655232
145	23.162708
150	23.641508
155	24.634075
160	25.161545
165	25.353133
170	26.712817
175	26.917189
180	27.463563
185	28.902678
190	29.380644
195	29.432542
200	30.583554
