ProtocolTime	Work

5	3.025581
10	6.078312
15	9.156427
20	12.177440
25	15.272618
30	18.401278
35	21.443694
40	24.389762
45	27.438450
50	30.596921
55	33.603159
60	36.645390
65	39.703358
70	42.805587
75	45.956655
80	48.989433
85	52.080501
90	55.018978
95	58.121147
100	61.161748
105	64.231900
110	67.236569
115	70.319593
120	73.435043
125	76.548440
130	79.525273
135	82.668269
140	85.562292
145	88.737735
150	91.639288
155	94.763983
160	97.962497
165	100.784364
170	104.124451
175	106.993667
180	110.352481
185	113.327678
190	116.348753
195	119.632005
200	122.437766
