ProtocolTime	Work

5	9.415409
10	6.154517
15	6.538438
20	6.544458
25	7.677155
30	8.636649
35	9.635939
40	10.784032
45	11.651959
50	12.611781
55	13.537296
60	14.381999
65	15.930004
70	17.023188
75	18.741777
80	19.184097
85	21.101185
90	21.988493
95	22.888836
100	23.995142
105	25.459503
110	26.151089
115	27.691718
120	28.497480
125	29.996947
130	30.865972
135	32.333463
140	33.073227
145	34.587751
150	35.203830
155	37.560443
160	38.317086
165	38.948380
170	40.341747
175	41.181539
180	42.697754
185	44.530194
190	45.536922
195	45.249280
200	48.142903
