ProtocolTime	Work

5	15.992210
10	8.169912
15	5.514990
20	4.108039
25	3.314245
30	2.971850
35	2.532016
40	2.296772
45	2.235589
50	2.134674
55	1.760503
60	1.809793
65	1.665072
70	1.725403
75	1.654068
80	1.593330
85	1.732080
90	1.676750
95	1.591640
100	1.484006
105	1.744389
110	1.637614
115	1.596781
120	1.662279
125	1.720368
130	1.659778
135	1.790887
140	1.735124
145	1.711871
150	1.693869
155	1.758043
160	2.016924
165	1.742718
170	1.731264
175	1.885454
180	2.052210
185	1.977737
190	2.007524
195	2.063905
200	2.129314
