ProtocolTime	Work

5	0.140270
10	0.302279
15	0.453455
20	0.598883
25	0.752637
30	0.913316
35	1.068056
40	1.220265
45	1.363672
50	1.537436
55	1.683211
60	1.833905
65	1.979823
70	2.132927
75	2.280457
80	2.437414
85	2.572839
90	2.744920
95	2.904655
100	3.046681
105	3.200539
110	3.341335
115	3.526288
120	3.670972
125	3.818274
130	3.959714
135	4.113823
140	4.272957
145	4.423597
150	4.565432
155	4.736391
160	4.866351
165	5.024417
170	5.175698
175	5.333683
180	5.508913
185	5.648529
190	5.790815
195	5.971217
200	6.110904
