ProtocolTime	Work

5	29.945995
10	15.192680
15	10.194599
20	7.780980
25	6.466109
30	5.529226
35	4.767231
40	4.254944
45	4.141636
50	3.802888
55	3.730051
60	3.718844
65	3.450476
70	3.568686
75	3.270155
80	3.275532
85	3.407585
90	3.097921
95	3.343294
100	3.544334
105	3.416657
110	3.296662
115	3.354249
120	3.572183
125	3.437872
130	3.557844
135	3.517613
140	3.585592
145	3.524219
150	3.684247
155	3.831469
160	3.820256
165	3.981602
170	3.829498
175	3.891620
180	4.182752
185	4.214545
190	4.369277
195	4.299549
200	4.187542
