ProtocolTime	Work

5	1920.000000
15	640.000000
25	384.000000
35	274.285714
45	213.333333
55	174.545455
65	147.692308
75	128.000000
85	112.941176
95	101.052632
105	91.428571
115	83.478261
125	76.800000
135	71.111111
145	66.206897
155	61.935484
165	58.181818
175	54.857143
185	51.891892
195	49.230769
