ProtocolTime	Work

5	119.278831
10	60.024646
15	40.116849
20	30.096379
25	24.368920
30	20.792450
35	17.352633
40	15.210075
45	14.090854
50	12.602842
55	10.853552
60	10.312105
65	9.641797
70	9.013255
75	8.901930
80	8.020025
85	7.530094
90	7.414455
95	6.942099
100	6.521152
105	6.459673
110	5.988364
115	5.921193
120	5.715087
125	5.735423
130	5.349895
135	5.214658
140	5.154056
145	4.934534
150	4.887262
155	4.829393
160	4.751230
165	4.609723
170	4.615181
175	4.520941
180	4.513927
185	4.215808
190	4.221661
195	4.165028
200	4.161987
