ProtocolTime	Work

5	0.570449
10	1.171981
15	1.776102
20	2.382497
25	3.003729
30	3.650791
35	4.272543
40	4.901976
45	5.478808
50	6.077783
55	6.706923
60	7.312164
65	7.888890
70	8.478242
75	9.149875
80	9.740509
85	10.305645
90	10.969546
95	11.593712
100	12.217619
105	12.782044
110	13.379872
115	13.985576
120	14.627387
125	15.246662
130	15.790801
135	16.524982
140	17.088841
145	17.635059
150	18.330209
155	18.949133
160	19.524304
165	20.230869
170	20.700746
175	21.385028
180	21.908451
185	22.540649
190	23.255603
195	23.776988
200	24.308595
