ProtocolTime	Work

5	0.850093
10	1.727851
15	2.587118
20	3.456445
25	4.329913
30	5.192974
35	6.074711
40	6.902446
45	7.759781
50	8.679805
55	9.496487
60	10.388180
65	11.269288
70	12.102138
75	12.974938
80	13.854405
85	14.717541
90	15.553500
95	16.429585
100	17.286479
105	18.173411
110	19.084680
115	19.910109
120	20.772830
125	21.639378
130	22.490032
135	23.363722
140	24.235693
145	25.087640
150	25.985473
155	26.842903
160	27.708989
165	28.574441
170	29.412927
175	30.319370
180	31.157739
185	32.070411
190	32.912543
195	33.765780
200	34.630134
