ProtocolTime	Work

5	0.202120
10	0.418920
15	0.639458
20	0.856579
25	1.063700
30	1.294014
35	1.501149
40	1.716476
45	1.941799
50	2.160594
55	2.356965
60	2.548185
65	2.795464
70	3.008296
75	3.261392
80	3.457353
85	3.658414
90	3.881743
95	4.083671
100	4.316969
105	4.521863
110	4.742535
115	4.947373
120	5.180599
125	5.389719
130	5.609597
135	5.814655
140	6.017865
145	6.290043
150	6.464495
155	6.706814
160	6.925200
165	7.116520
170	7.363563
175	7.526558
180	7.794073
185	8.014065
190	8.188342
195	8.375076
200	8.648648
