ProtocolTime	Work

5	243.379735
10	124.261052
15	83.103864
20	66.339710
25	54.810092
30	48.801892
35	45.208031
40	41.708197
45	39.549079
50	39.444361
55	37.792763
60	37.921270
65	38.291732
70	38.139674
75	38.989223
80	40.015661
85	39.706652
90	41.051345
95	42.558375
100	42.645785
105	43.757453
110	44.807829
115	45.686181
120	46.417122
125	47.510418
130	49.661003
135	49.794895
140	52.272243
145	52.195077
150	54.669609
155	55.147975
160	56.303977
165	58.331170
170	58.930442
175	60.742952
180	60.908024
185	63.550089
190	63.751521
195	65.053277
200	67.224031
