ProtocolTime	Work

5	1.512108
10	3.039916
15	4.554855
20	6.109404
25	7.628522
30	9.160675
35	10.704739
40	12.232006
45	13.750084
50	15.300068
55	16.829959
60	18.354862
65	19.925264
70	21.394770
75	22.961102
80	24.450898
85	25.985322
90	27.557794
95	29.138627
100	30.605314
105	32.142349
110	33.674899
115	35.173473
120	36.739320
125	38.250141
130	39.687243
135	41.343208
140	42.886426
145	44.385701
150	45.925795
155	47.412176
160	48.962681
165	50.502856
170	52.082952
175	53.705409
180	55.101104
185	56.678243
190	58.163860
195	59.733469
200	61.168309
