ProtocolTime	Work

5	122.366743
10	62.146902
15	44.729661
20	36.088690
25	30.802837
30	29.037954
35	28.234243
40	26.916099
45	26.748985
50	26.732585
55	26.935452
60	27.901131
65	28.771906
70	29.225594
75	30.413249
80	31.184869
85	31.351885
90	33.260451
95	34.810955
100	36.407632
105	37.047865
110	38.411404
115	39.413754
120	40.640847
125	41.435482
130	43.438797
135	44.207785
140	45.456008
145	47.011758
150	48.437316
155	49.237296
160	52.301352
165	53.460730
170	53.856099
175	55.972131
180	56.949894
185	58.425762
190	59.405859
195	60.749778
200	61.989052
