ProtocolTime	Work

5	1.459709
10	2.915275
15	4.440713
20	6.061207
25	7.532515
30	9.109889
35	10.660703
40	12.212094
45	13.751805
50	15.201006
55	16.885950
60	18.319651
65	19.760630
70	21.382235
75	22.808953
80	24.355861
85	25.824760
90	27.298256
95	29.072766
100	30.531319
105	31.972570
110	33.567779
115	35.253733
120	36.408626
125	38.225689
130	39.647475
135	41.341490
140	42.636912
145	44.339724
150	45.753044
155	47.165530
160	48.865048
165	50.392744
170	52.049653
175	53.232021
180	55.084574
185	56.558248
190	58.233955
195	59.696698
200	61.052979
