ProtocolTime	Work

5	30.303114
10	15.058890
15	9.737250
20	7.543760
25	5.924333
30	5.223384
35	4.135050
40	3.784154
45	3.372699
50	3.040578
55	2.607637
60	2.583551
65	2.394551
70	2.237074
75	2.101214
80	2.062930
85	1.721818
90	1.439969
95	1.665908
100	1.560959
105	1.559826
110	1.537558
115	1.336318
120	1.233262
125	1.319763
130	1.159021
135	1.172190
140	1.203277
145	1.073933
150	1.036605
155	0.971851
160	1.098294
165	0.864317
170	0.946586
175	0.931784
180	1.009672
185	0.911469
190	0.924894
195	0.951898
200	0.889347
