ProtocolTime	Work

5	3.034045
10	6.094388
15	9.122440
20	12.240483
25	15.280587
30	18.357710
35	21.430707
40	24.425897
45	27.567910
50	30.581128
55	33.639752
60	36.830505
65	39.739361
70	42.837059
75	45.979465
80	49.045676
85	52.087086
90	55.130186
95	58.167388
100	61.201105
105	64.349344
110	67.303063
115	70.350766
120	73.459219
125	76.465254
130	79.546166
135	82.588505
140	85.719140
145	88.925531
150	91.962954
155	94.785933
160	97.975584
165	100.980274
170	103.968769
175	107.007164
180	110.195676
185	113.111784
190	116.115993
195	119.416729
200	122.452586
