ProtocolTime	Work

5	6.074124
10	12.149035
15	18.348510
20	24.417907
25	30.665391
30	36.696988
35	42.869066
40	48.895681
45	55.039024
50	61.294155
55	67.328063
60	73.608980
65	79.516702
70	85.667747
75	91.800682
80	97.908332
85	104.124323
90	110.178193
95	116.327551
100	122.641322
105	128.875941
110	134.714587
115	140.673129
120	147.088016
125	152.885810
130	159.210233
135	165.428266
140	171.284014
145	177.546279
150	183.647911
155	190.058156
160	195.837193
165	202.092957
170	208.470839
175	214.333139
180	219.995480
185	226.543179
190	232.840871
195	238.740725
200	244.633776
