ProtocolTime	Work

5	239.953280
10	119.495537
15	80.733632
20	59.968889
25	47.989773
30	39.869107
35	34.871892
40	30.220895
45	27.015251
50	24.512410
55	22.135586
60	20.288595
65	18.916671
70	17.526358
75	16.562558
80	15.144858
85	14.523354
90	13.183027
95	12.875048
100	12.760484
105	11.788286
110	11.172786
115	10.636892
120	10.314863
125	9.947020
130	9.567290
135	8.875116
140	9.072392
145	8.998073
150	8.728303
155	8.175903
160	7.685297
165	7.694087
170	7.845842
175	7.216743
180	6.730056
185	6.805762
190	6.705223
195	7.056643
200	6.397920
