ProtocolTime	Work

5	0.285471
10	0.601875
15	0.916405
20	1.208665
25	1.512798
30	1.823935
35	2.117665
40	2.439690
45	2.763798
50	3.056150
55	3.332203
60	3.660873
65	3.957084
70	4.263628
75	4.576878
80	4.861651
85	5.166660
90	5.473140
95	5.823622
100	6.116184
105	6.439086
110	6.725762
115	7.007760
120	7.299644
125	7.624268
130	7.908657
135	8.258159
140	8.554852
145	8.849382
150	9.171020
155	9.435454
160	9.772788
165	10.067577
170	10.381606
175	10.641407
180	10.997126
185	11.284301
190	11.615479
195	11.854857
200	12.188747
