ProtocolTime	Work

5	0.425140
10	0.862286
15	1.289288
20	1.724435
25	2.161833
30	2.598190
35	3.020080
40	3.455261
45	3.891365
50	4.339908
55	4.744719
60	5.179862
65	5.617151
70	6.059506
75	6.493205
80	6.934544
85	7.358387
90	7.789972
95	8.227318
100	8.656991
105	9.108014
110	9.509039
115	9.962296
120	10.390028
125	10.809703
130	11.245518
135	11.694348
140	12.126179
145	12.554448
150	12.992738
155	13.424333
160	13.840710
165	14.283628
170	14.735949
175	15.150929
180	15.608352
185	16.043337
190	16.446233
195	16.878346
200	17.312442
