ProtocolTime	Work

5	15.565665
10	7.798273
15	5.076711
20	3.689253
25	2.947100
30	2.502387
35	2.251647
40	1.915736
45	1.803624
50	1.551018
55	1.594564
60	1.511913
65	1.385701
70	1.206709
75	1.346667
80	1.120468
85	1.195018
90	0.997538
95	1.157982
100	1.021327
105	1.015578
110	0.968792
115	0.893383
120	0.994607
125	0.852684
130	0.930392
135	0.834469
140	0.937956
145	0.887717
150	0.983218
155	0.899806
160	0.919622
165	0.946224
170	0.919414
175	0.865001
180	0.852788
185	0.979385
190	0.799644
195	0.958131
200	0.925671
