ProtocolTime	Work

5	0.416051
10	0.835925
15	1.276627
20	1.718796
25	2.133127
30	2.553156
35	3.031326
40	3.404865
45	3.868735
50	4.328089
55	4.797625
60	5.185621
65	5.571242
70	6.005278
75	6.433869
80	6.898649
85	7.345558
90	7.792549
95	8.242256
100	8.598161
105	9.131945
110	9.477140
115	9.859655
120	10.359071
125	10.760764
130	11.236319
135	11.634989
140	12.089847
145	12.517292
150	12.944876
155	13.347828
160	13.834993
165	14.241298
170	14.728692
175	15.083409
180	15.557067
185	15.972700
190	16.412553
195	16.808908
200	17.169678
