ProtocolTime	Work

5	0.595034
10	1.188829
15	1.773161
20	2.437770
25	3.004236
30	3.644110
35	4.289233
40	4.874625
45	5.461188
50	6.103332
55	6.676253
60	7.358228
65	7.936922
70	8.537293
75	9.171378
80	9.725398
85	10.365910
90	11.006865
95	11.527186
100	12.207230
105	12.770715
110	13.464663
115	14.053674
120	14.617548
125	15.231182
130	15.877762
135	16.492700
140	17.039603
145	17.678979
150	18.289035
155	18.856134
160	19.543497
165	20.000116
170	20.768053
175	21.366695
180	21.929769
185	22.601158
190	23.225535
195	23.801765
200	24.576148
