ProtocolTime	Work

5	3.023019
10	6.091180
15	9.167141
20	12.219791
25	15.259287
30	18.336617
35	21.408888
40	24.497200
45	27.574839
50	30.564952
55	33.653930
60	36.782719
65	39.737962
70	42.826995
75	45.917760
80	48.991532
85	52.084378
90	55.106764
95	58.171707
100	61.343586
105	64.327671
110	67.386194
115	70.419612
120	73.487664
125	76.536076
130	79.479359
135	82.660722
140	85.653169
145	88.692638
150	91.824665
155	94.859290
160	97.952365
165	101.029907
170	104.149046
175	107.137240
180	110.166672
185	113.227721
190	116.238132
195	119.399010
200	122.548905
