ProtocolTime	Work

5	8.521769
10	17.130822
15	25.892980
20	34.551025
25	43.269097
30	51.928203
35	60.541798
40	69.023876
45	77.828905
50	86.316680
55	95.231330
60	103.680770
65	112.453006
70	121.148679
75	129.831496
80	138.302230
85	146.896303
90	155.657739
95	164.425285
100	173.167361
105	181.940875
110	190.410309
115	199.348077
120	207.818121
125	216.484767
130	224.901789
135	233.563372
140	242.080139
145	250.983678
150	259.450076
155	268.430844
160	276.542673
165	285.682766
170	294.809684
175	302.932897
180	311.428294
185	319.973846
190	328.896535
195	337.797419
200	346.222357
