ProtocolTime	Work

5	0.430534
10	0.856633
15	1.295224
20	1.724708
25	2.161633
30	2.589584
35	3.018650
40	3.463384
45	3.895634
50	4.317516
55	4.767365
60	5.191674
65	5.631068
70	6.059206
75	6.496730
80	6.930414
85	7.368335
90	7.803227
95	8.209074
100	8.655432
105	9.080771
110	9.515611
115	9.949118
120	10.394421
125	10.812094
130	11.246844
135	11.692319
140	12.123991
145	12.568333
150	12.984234
155	13.441247
160	13.844409
165	14.293644
170	14.709620
175	15.149645
180	15.581434
185	16.040197
190	16.456138
195	16.900366
200	17.331668
