ProtocolTime	Work

5	4.278147
10	8.590425
15	12.941244
20	17.274895
25	21.635959
30	25.938328
35	30.323620
40	34.606417
45	39.031629
50	43.311004
55	47.677102
60	51.875155
65	56.106448
70	60.553480
75	64.980028
80	69.281349
85	73.756827
90	77.917198
95	81.965091
100	86.668400
105	90.793708
110	95.421020
115	99.506045
120	103.951890
125	108.179554
130	112.734804
135	116.767434
140	121.099428
145	125.592116
150	129.866054
155	134.051835
160	138.508717
165	142.593209
170	147.095372
175	151.490172
180	155.914705
185	160.384483
190	164.390784
195	169.135781
200	172.898234
