ProtocolTime	Work

5	2.832238
10	6.024273
15	9.044824
20	12.082974
25	15.116087
30	17.943030
35	21.282164
40	24.420609
45	27.370746
50	30.598182
55	33.403152
60	36.469353
65	39.586613
70	42.405500
75	46.125941
80	48.843343
85	51.680285
90	55.082690
95	58.039463
100	61.238617
105	63.733576
110	67.230550
115	70.215863
120	73.772414
125	76.338781
130	79.425477
135	82.431000
140	85.440946
145	88.631169
150	91.301163
155	94.429421
160	97.744968
165	100.044280
170	103.512029
175	107.185794
180	110.116305
185	112.956919
190	115.604273
195	119.501371
200	122.306238
