ProtocolTime	Work

5	60.300271
10	29.650379
15	20.297413
20	14.975483
25	12.334147
30	10.218112
35	8.828590
40	7.746233
45	6.818118
50	6.421596
55	5.859633
60	5.481250
65	4.976750
70	4.890736
75	4.505996
80	4.449373
85	4.105785
90	3.986135
95	3.775631
100	3.731740
105	3.653252
110	3.471326
115	3.108197
120	3.322681
125	3.176988
130	3.020212
135	3.068674
140	3.132938
145	2.914809
150	2.884150
155	2.770490
160	2.883191
165	2.563636
170	2.880661
175	2.848186
180	2.799384
185	2.585141
190	2.715965
195	2.754140
200	2.664949
