ProtocolTime	Work

5	8.498934
10	17.224152
15	25.847285
20	34.607327
25	43.199202
30	51.861052
35	60.600717
40	69.337774
45	77.955603
50	86.453425
55	95.181386
60	103.794977
65	112.476366
70	121.230886
75	129.956248
80	138.525917
85	147.382425
90	156.010253
95	164.518779
100	173.001086
105	181.846631
110	190.417965
115	198.998675
120	208.176396
125	216.403512
130	225.138531
135	233.624003
140	242.585570
145	251.340523
150	260.052990
155	268.483081
160	276.884394
165	285.461567
170	294.295361
175	303.024797
180	311.827026
185	320.833895
190	328.747355
195	337.673839
200	346.084776
