ProtocolTime	Work

5	2.029287
10	4.169229
15	6.332965
20	8.573024
25	10.751195
30	12.972209
35	15.095952
40	17.275380
45	19.434325
50	21.364781
55	23.871816
60	25.754271
65	28.238408
70	30.133960
75	32.272128
80	34.339604
85	36.662829
90	39.007546
95	41.050487
100	43.100395
105	44.952887
110	47.322905
115	49.406476
120	51.887872
125	53.807765
130	56.065558
135	58.117948
140	60.414902
145	62.516527
150	64.565079
155	66.917010
160	69.179818
165	70.988967
170	73.463304
175	75.672949
180	77.584799
185	79.702644
190	82.584209
195	84.385349
200	86.303623
