ProtocolTime	Work

5	0.851108
10	1.723260
15	2.574370
20	3.441867
25	4.328848
30	5.192953
35	6.043608
40	6.908331
45	7.806050
50	8.665665
55	9.514198
60	10.372928
65	11.245893
70	12.106384
75	12.970875
80	13.842990
85	14.721658
90	15.599468
95	16.450036
100	17.322472
105	18.166385
110	19.049148
115	19.919037
120	20.764351
125	21.623707
130	22.504365
135	23.337900
140	24.227111
145	25.084574
150	26.019262
155	26.851259
160	27.707675
165	28.569596
170	29.418402
175	30.281776
180	31.183976
185	31.991045
190	32.868045
195	33.761240
200	34.630597
