ProtocolTime	Work

5	14.731662
10	7.924630
15	5.127179
20	3.683586
25	2.879281
30	2.535696
35	2.299320
40	1.982465
45	1.823521
50	1.502342
55	1.425469
60	1.360255
65	1.204795
70	1.099188
75	1.120741
80	1.083935
85	0.934271
90	0.973921
95	0.941359
100	0.825449
105	0.861493
110	0.861930
115	0.856926
120	0.822283
125	0.717678
130	0.669836
135	0.781370
140	0.753535
145	0.737382
150	0.723389
155	0.812294
160	0.683275
165	0.757445
170	0.608135
175	0.663821
180	0.715379
185	0.679166
190	0.675445
195	0.633733
200	0.679347
