ProtocolTime	Work

5	241.465580
10	121.781159
15	79.894945
20	60.749919
25	48.621684
30	40.406909
35	35.185902
40	30.230530
45	27.210543
50	24.747735
55	22.349086
60	20.555550
65	19.334709
70	17.827848
75	17.088187
80	16.148861
85	15.010853
90	14.398345
95	13.883113
100	13.129493
105	12.688692
110	12.293522
115	12.037111
120	11.378938
125	11.027619
130	10.939858
135	10.548477
140	10.135700
145	10.076817
150	10.102796
155	9.666212
160	9.480200
165	9.549059
170	9.190442
175	9.181924
180	9.063636
185	8.754994
190	8.862469
195	8.233094
200	8.672654
