ProtocolTime	Work

5	2.002407
10	4.222900
15	6.413973
20	8.528486
25	10.723836
30	12.915581
35	15.083920
40	17.276661
45	19.324256
50	21.534567
55	23.536940
60	25.998308
65	28.029194
70	30.232316
75	32.232457
80	34.254523
85	36.670809
90	38.917694
95	40.832049
100	43.118663
105	45.397633
110	47.363696
115	49.826140
120	51.623860
125	53.717844
130	55.844965
135	58.217908
140	60.256697
145	62.395886
150	64.881599
155	67.155891
160	68.899267
165	71.261359
170	73.587576
175	75.573084
180	77.768940
185	79.989907
190	82.341679
195	84.436352
200	86.629994
