ProtocolTime	Work

5	2.831459
10	5.847504
15	8.974788
20	12.179234
25	15.285250
30	18.278120
35	21.368010
40	24.246373
45	27.285936
50	30.469007
55	33.660071
60	36.604701
65	39.570560
70	42.752859
75	45.609460
80	48.800115
85	51.959789
90	54.543559
95	57.980883
100	61.190317
105	64.225307
110	67.001634
115	70.236139
120	73.046692
125	75.844982
130	79.402414
135	82.866052
140	85.651357
145	88.572993
150	91.925767
155	94.791070
160	97.884674
165	100.407743
170	103.714706
175	107.120654
180	110.367184
185	112.822415
190	115.894948
195	118.858374
200	121.644065
