ProtocolTime	Work

5	20.203818
10	11.657857
15	9.686260
20	8.990662
25	9.435178
30	9.310994
35	10.191494
40	11.159052
45	11.819031
50	12.438851
55	13.803390
60	14.088412
65	15.063513
70	15.741736
75	17.037396
80	17.972745
85	19.351576
90	19.793817
95	20.829884
100	21.317182
105	23.246518
110	23.919303
115	25.521997
120	25.682987
125	26.850032
130	28.366056
135	28.909250
140	30.020914
145	31.528647
150	32.488246
155	33.228611
160	34.190094
165	34.533529
170	36.814373
175	37.170138
180	38.618883
185	39.520407
190	40.478931
195	40.581592
200	42.440241
