ProtocolTime	Work

5	2.877137
10	5.963089
15	8.960978
20	12.237876
25	15.078880
30	18.060746
35	21.277077
40	24.319447
45	27.227301
50	30.499988
55	33.475576
60	36.661796
65	39.677297
70	42.761082
75	45.843845
80	48.995860
85	51.577092
90	54.876490
95	58.198357
100	61.426476
105	63.930541
110	66.962652
115	70.073234
120	73.340692
125	76.831859
130	79.170205
135	82.627910
140	85.092073
145	88.677627
150	91.283770
155	94.845016
160	97.277738
165	100.682866
170	103.692089
175	106.837674
180	109.310869
185	113.187958
190	116.286627
195	118.957425
200	122.317778
