ProtocolTime	Work

5	0.405455
10	0.823644
15	1.273943
20	1.725371
25	2.143830
30	2.582011
35	3.024721
40	3.434783
45	3.887640
50	4.296793
55	4.703099
60	5.173037
65	5.613734
70	6.069465
75	6.504513
80	6.895705
85	7.323416
90	7.783713
95	8.224658
100	8.607867
105	9.072579
110	9.489482
115	9.927635
120	10.380017
125	10.772332
130	11.183789
135	11.676953
140	12.030066
145	12.477389
150	12.995430
155	13.413785
160	13.843697
165	14.298968
170	14.691905
175	15.111763
180	15.566930
185	15.976922
190	16.330175
195	16.779782
200	17.277639
