ProtocolTime	Work

5	2.123179
10	4.294937
15	6.478225
20	8.614502
25	10.811140
30	12.952587
35	15.124744
40	17.325375
45	19.503857
50	21.676420
55	23.813013
60	26.012179
65	28.208709
70	30.311417
75	32.447140
80	34.609119
85	36.837295
90	38.943856
95	41.077247
100	43.227826
105	45.553225
110	47.689381
115	49.844446
120	51.897206
125	54.224215
130	56.251238
135	58.449011
140	60.613875
145	62.829315
150	65.010518
155	67.116140
160	69.256121
165	71.438319
170	73.515963
175	75.765103
180	77.987228
185	80.077491
190	82.326055
195	84.329759
200	86.577809
