ProtocolTime	Work

5	8.571380
10	17.305480
15	25.816196
20	34.623549
25	43.187483
30	51.782595
35	60.573709
40	69.131863
45	77.768851
50	86.402475
55	95.059317
60	103.705392
65	112.489799
70	121.100366
75	129.867597
80	138.239344
85	146.919696
90	156.078737
95	164.710873
100	173.074131
105	182.265929
110	190.662435
115	199.086857
120	208.115447
125	216.439474
130	225.165227
135	233.729650
140	242.330227
145	251.065365
150	259.855068
155	268.127952
160	276.720174
165	285.559585
170	294.279662
175	303.652212
180	311.317951
185	319.972502
190	329.572258
195	337.731651
200	346.065162
