ProtocolTime	Work

5	4.118890
10	8.452026
15	12.684216
20	17.144991
25	21.516069
30	25.738066
35	30.249525
40	34.191301
45	38.686862
50	42.898868
55	47.108865
60	51.533659
65	56.064895
70	60.328302
75	64.470431
80	68.533460
85	73.340275
90	77.640506
95	82.104524
100	85.867654
105	90.877194
110	95.160102
115	99.399405
120	103.726848
125	107.765685
130	112.184363
135	116.018311
140	120.671720
145	125.074779
150	129.540433
155	133.481734
160	137.683644
165	141.792015
170	146.752040
175	151.992518
180	155.266657
185	159.657569
190	164.386385
195	168.113019
200	172.231711
